803;Net-Zero Technology - Manufacturing;;+;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Net-Zero Technology - Road Vehicles;The achievement of net-zero technology manufacturing targets can enable the development of net-zero technology in road vehicles, as it ensures the availability of essential materials, promotes innovation in clean technologies, and supports the transition to a low-carbon economy, which can drive the growth of the net-zero technology sector.;;;
804;Net-Zero Technology - Manufacturing;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Biofuels;The implementation of net-zero technology manufacturing targets can create conditions that further the development of biofuels, as it promotes the use of renewable energy sources, encourages innovation in clean technologies, and supports the transition to a low-carbon economy, which can drive innovation in the biofuels sector.;;;
805;Net-Zero Technology - Manufacturing;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Other Low-Carbon Fuels;The achievement of net-zero technology manufacturing targets can enable the development of other low-carbon fuels, such as hydrogen, by promoting the use of low-carbon energy sources, encouraging innovation in clean technologies, and supporting the transition to a low-carbon economy, which can drive the growth of the low-carbon fuels sector.;;;
806;Net-Zero Technology - Manufacturing;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hydrogen Distribution;The implementation of net-zero technology manufacturing targets can create conditions that further the development of hydrogen distribution, as it promotes the use of low-carbon energy sources, encourages innovation in clean technologies, and supports the transition to a low-carbon economy, which can drive innovation in the hydrogen distribution sector.;;;
807;Net-Zero Technology - Manufacturing;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Urban Mobility;The achievement of net-zero technology manufacturing targets can enable the development of urban mobility solutions, such as electric or hybrid vehicles, by promoting the use of renewable energy sources, encouraging innovation in clean technologies, and supporting the transition to a low-carbon economy, which can drive the growth of the urban mobility sector.;;;
808;Net-Zero Technology - Manufacturing;;+;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Transport Logistics;The implementation of net-zero technology manufacturing targets can create conditions that further the development of transport logistics, as it promotes the use of renewable energy sources, encourages innovation in clean technologies, and supports the transition to a low-carbon economy, which can drive innovation in the transport logistics sector.;;;
809;;;;;;;;;GHG Reduction;Food quality;+;2.0;Implementing GHG reduction targets can reinforce food quality by reducing pollution and promoting sustainable agriculture, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;;;;;;;;;GHG Reduction;Food affordability;+;1.0;Reducing GHG emissions can lead to increased food production and availability, enabling more people to access nutritious food, thus improving food affordability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811;;;;;;;;;GHG Reduction;Pesticides Reduction;+;3.0;Reducing GHG emissions can lead to a decrease in the use of pesticides, as sustainable agriculture practices are promoted, which in turn can reduce the environmental impact of pesticides.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812;;;;;;;;;GHG Reduction;Competitive Agriculture;+;2.0;Implementing GHG reduction targets can aid the competitiveness of the agricultural sector by promoting sustainable practices, increasing efficiency, and reducing waste.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
813;;;;;;;;;GHG Reduction;Social Security - Workers Protection;+;1.0;Reducing GHG emissions can lead to the creation of new job opportunities in the renewable energy and low-carbon sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
814;;;;;;;;;Waste Reduction;Food quality;+;1.0;Implementing waste reduction targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
815;;;;;;;;;Waste Reduction;Food affordability;+;1.0;Reducing waste can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
816;;;;;;;;;Waste Reduction;Pesticides Reduction;+;2.0;Reducing waste, particularly plastic waste, can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
817;;;;;;;;;Waste Reduction;Competitive Agriculture;+;2.0;Implementing waste reduction targets can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;;;;;;;;;Waste Reduction;Social Security - Workers Protection;+;1.0;Reducing waste can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819;;;;;;;;;Waste Reduction - Municipal Waste;Food quality;+;1.0;Implementing municipal waste reduction targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;;;;;;;;;Waste Reduction - Municipal Waste;Food affordability;+;1.0;Reducing municipal waste can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821;;;;;;;;;Waste Reduction - Municipal Waste;Pesticides Reduction;+;2.0;Reducing municipal waste, particularly plastic waste, can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
822;;;;;;;;;Waste Reduction - Municipal Waste;Competitive Agriculture;+;2.0;Implementing municipal waste reduction targets can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;;;;;;;;;Waste Reduction - Municipal Waste;Social Security - Workers Protection;+;1.0;Reducing municipal waste can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;;;;;;;;;Waste Reduction - Food Waste;Food quality;+;1.0;Implementing food waste reduction targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
825;;;;;;;;;Waste Reduction - Food Waste;Food affordability;+;1.0;Reducing food waste can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
826;;;;;;;;;Waste Reduction - Food Waste;Pesticides Reduction;+;2.0;Reducing food waste, particularly food packaging waste, can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827;;;;;;;;;Waste Reduction - Food Waste;Competitive Agriculture;+;2.0;Implementing food waste reduction targets can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;;;;;;;;;Waste Reduction - Food Waste;Social Security - Workers Protection;+;1.0;Reducing food waste can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;;;;;;;;;Waste Reduction - Plastic & Packaging;Food quality;+;1.0;Implementing plastic and packaging waste reduction targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;;;;;;;;;Waste Reduction - Plastic & Packaging;Food affordability;+;1.0;Reducing plastic and packaging waste can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
831;;;;;;;;;Waste Reduction - Plastic & Packaging;Pesticides Reduction;+;2.0;Reducing plastic and packaging waste, particularly single-use plastics, can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832;;;;;;;;;Waste Reduction - Plastic & Packaging;Competitive Agriculture;+;2.0;Implementing plastic and packaging waste reduction targets can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;;;;;;;;;Waste Reduction - Plastic & Packaging;Social Security - Workers Protection;+;1.0;Reducing plastic and packaging waste can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
834;;;;;;;;;Circularity/Recycling;Food quality;+;1.0;Implementing circularity and recycling targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
835;;;;;;;;;Circularity/Recycling;Food affordability;+;1.0;Promoting circularity and recycling can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
836;;;;;;;;;Circularity/Recycling;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets, particularly for plastics, can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
837;;;;;;;;;Circularity/Recycling;Competitive Agriculture;+;2.0;Promoting circularity and recycling can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;;;;;;;;;Circularity/Recycling;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
839;;;;;;;;;Circularity/Recycling - Municipal Waste;Food quality;+;1.0;Implementing circularity and recycling targets for municipal waste can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;;;;;;;;;Circularity/Recycling - Municipal Waste;Food affordability;+;1.0;Promoting circularity and recycling in municipal waste management can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
841;;;;;;;;;Circularity/Recycling - Municipal Waste;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets for municipal waste, particularly for plastics, can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842;;;;;;;;;Circularity/Recycling - Municipal Waste;Competitive Agriculture;+;2.0;Promoting circularity and recycling in municipal waste management can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843;;;;;;;;;Circularity/Recycling - Municipal Waste;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling in municipal waste management can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
844;;;;;;;;;Circularity/Recycling - Textile Waste;Food quality;+;1.0;Implementing circularity and recycling targets for textile waste can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
845;;;;;;;;;Circularity/Recycling - Textile Waste;Food affordability;+;1.0;Promoting circularity and recycling in textile waste management can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
846;;;;;;;;;Circularity/Recycling - Textile Waste;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets for textile waste can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
847;;;;;;;;;Circularity/Recycling - Textile Waste;Competitive Agriculture;+;2.0;Promoting circularity and recycling in textile waste management can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
848;;;;;;;;;Circularity/Recycling - Textile Waste;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling in textile waste management can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
849;;;;;;;;;Circularity/Recycling - Plastic & Packaging;Food quality;+;1.0;Implementing circularity and recycling targets for plastic and packaging waste can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
850;;;;;;;;;Circularity/Recycling - Plastic & Packaging;Food affordability;+;1.0;Promoting circularity and recycling in plastic and packaging waste management can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
851;;;;;;;;;Circularity/Recycling - Plastic & Packaging;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets for plastic and packaging waste can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
852;;;;;;;;;Circularity/Recycling - Plastic & Packaging;Competitive Agriculture;+;2.0;Promoting circularity and recycling in plastic and packaging waste management can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
853;;;;;;;;;Circularity/Recycling - Plastic & Packaging;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling in plastic and packaging waste management can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
854;;;;;;;;;Circularity/Recycling - Plastic & Packaging - Bio-based plastics;Food quality;+;1.0;Implementing circularity and recycling targets for bio-based plastics can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
855;;;;;;;;;Circularity/Recycling - Plastic & Packaging - Bio-based plastics;Food affordability;+;1.0;Promoting circularity and recycling in bio-based plastics waste management can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856;;;;;;;;;Circularity/Recycling - Plastic & Packaging - Bio-based plastics;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets for bio-based plastics can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
857;;;;;;;;;Circularity/Recycling - Plastic & Packaging - Bio-based plastics;Competitive Agriculture;+;2.0;Promoting circularity and recycling in bio-based plastics waste management can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
858;;;;;;;;;Circularity/Recycling - Plastic & Packaging - Bio-based plastics;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling in bio-based plastics waste management can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859;;;;;;;;;Circularity/Recycling - Vehicle Circularity;Food quality;+;1.0;Implementing circularity and recycling targets for vehicle waste can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
860;;;;;;;;;Circularity/Recycling - Vehicle Circularity;Food affordability;+;1.0;Promoting circularity and recycling in vehicle waste management can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
861;;;;;;;;;Circularity/Recycling - Vehicle Circularity;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets for vehicle waste can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
862;;;;;;;;;Circularity/Recycling - Vehicle Circularity;Competitive Agriculture;+;2.0;Promoting circularity and recycling in vehicle waste management can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
863;;;;;;;;;Circularity/Recycling - Vehicle Circularity;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling in vehicle waste management can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
864;;;;;;;;;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;Food quality;+;1.0;Implementing circularity and recycling targets for critical raw materials, particularly batteries, can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865;;;;;;;;;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;Food affordability;+;1.0;Promoting circularity and recycling in critical raw materials waste management can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
866;;;;;;;;;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;Pesticides Reduction;+;2.0;Implementing circularity and recycling targets for critical raw materials can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
867;;;;;;;;;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;Competitive Agriculture;+;2.0;Promoting circularity and recycling in critical raw materials waste management can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
868;;;;;;;;;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;Social Security - Workers Protection;+;1.0;Promoting circularity and recycling in critical raw materials waste management can lead to the creation of new job opportunities in the recycling and waste management sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869;;;;;;;;;Critical Raw Materials - Extraction & Import;Food quality;+;1.0;Implementing critical raw materials extraction and import targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
870;;;;;;;;;Critical Raw Materials - Extraction & Import;Food affordability;+;1.0;Promoting critical raw materials extraction and import can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871;;;;;;;;;Critical Raw Materials - Extraction & Import;Pesticides Reduction;+;2.0;Implementing critical raw materials extraction and import targets can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
872;;;;;;;;;Critical Raw Materials - Extraction & Import;Competitive Agriculture;+;2.0;Promoting critical raw materials extraction and import can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
873;;;;;;;;;Critical Raw Materials - Extraction & Import;Social Security - Workers Protection;+;1.0;Promoting critical raw materials extraction and import can lead to the creation of new job opportunities in the extraction and import sectors, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
874;;;;;;;;;Net-Zero Technology - Manufacturing;Food quality;+;1.0;Implementing net-zero technology manufacturing targets can lead to a decrease in food waste, which in turn can improve food quality and safety.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
875;;;;;;;;;Net-Zero Technology - Manufacturing;Food affordability;+;1.0;Promoting net-zero technology manufacturing can lead to a decrease in food prices, making nutritious food more affordable for low-income households.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
876;;;;;;;;;Net-Zero Technology - Manufacturing;Pesticides Reduction;+;2.0;Implementing net-zero technology manufacturing targets can decrease the use of pesticides in agriculture, thus reducing their environmental impact.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
877;;;;;;;;;Net-Zero Technology - Manufacturing;Competitive Agriculture;+;2.0;Promoting net-zero technology manufacturing can aid the competitiveness of the agricultural sector by reducing costs, increasing efficiency, and promoting sustainable practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878;;;;;;;;;Net-Zero Technology - Manufacturing;Social Security - Workers Protection;+;1.0;Promoting net-zero technology manufacturing can lead to the creation of new job opportunities in the manufacturing sector, thus supporting workers' protection and social security.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
879;;;;;;;;;GHG Reduction;Food quality;+;2.0;Implementing GHG reduction targets can reinforce food quality by reducing pollution and promoting sustainable agriculture practices, which in turn can improve food safety and quality.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880;;;;;;;;;GHG Reduction;Food affordability;+;1.0;Reducing GHG emissions can create conditions that further food affordability by promoting sustainable agriculture practices and reducing production costs.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
881;;;;;;;;;GHG Reduction;Pesticides Reduction;+;3.0;Achieving GHG reduction targets is indivisibly linked to reducing pesticide use, as sustainable agriculture practices are essential for both climate change mitigation and pesticide reduction.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
882;;;;;;;;;Competitive Agriculture;Food quality;+;2.0;Promoting competitive agriculture can reinforce food quality by supporting sustainable agriculture practices, improving food safety, and reducing the environmental impact of agriculture.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883;;;;;;;;;Competitive Agriculture;Food affordability;+;1.0;Improving agricultural competitiveness can create conditions that further food affordability by increasing efficiency and reducing production costs.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
884;;;;;;;;;Social Security - Workers Protection;Food quality;+;2.0;Protecting workers' rights and promoting fair labour conditions can reinforce food quality by ensuring that food production and processing are done in a safe and healthy environment.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
885;;;;;;;;;Social Security - Workers Protection;Food affordability;+;1.0;Promoting social security and workers' protection can create conditions that further food affordability by reducing poverty and improving access to nutritious food.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
886;;;;;;;;;Pesticides Reduction;Food quality;+;3.0;Reducing pesticide use is indivisibly linked to improving food quality, as it reduces the risk of pesticide residues in food and promotes sustainable agriculture practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
887;;;;;;;;;Pesticides Reduction;Food affordability;+;1.0;Reducing pesticide use can create conditions that further food affordability by reducing production costs and promoting sustainable agriculture practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;;;;;;;;;Food quality;Improve Air Quality;+;2.0;Improving food quality can reinforce efforts to improve air quality, as sustainable agriculture practices can reduce air pollution and promote a healthier environment.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
889;;;;;;;;;Food quality;Improve Water Quality;+;2.0;Promoting food quality can reinforce efforts to improve water quality, as sustainable agriculture practices can reduce water pollution and promote a healthier environment.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;;;;;;;;;Food affordability;Improve Soils Health;+;1.0;Improving food affordability can create conditions that further soil health by promoting sustainable agriculture practices and reducing soil degradation.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
891;;;;;;;;;Food affordability;Noise Reduction;+;1.0;Reducing food waste and improving food distribution can create conditions that further noise reduction by reducing the need for transportation and promoting local food systems.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
892;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Improve Water Quality;;;;;;;;;Reducing greenhouse gas emissions can create conditions that further water quality targets by decreasing the energy consumption and pollution from industrial processes, enabling more efficient water treatment and management.;;
893;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Improve Soils Health;;;;;;;;;The implementation of GHG reduction targets can enable soil health by promoting sustainable land use and reducing pollution from industrial activities, thus creating conditions for better soil management and conservation.;;
894;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Noise Reduction;;;;;;;;;Reducing greenhouse gas emissions can create conditions that further noise reduction targets by promoting the use of cleaner and quieter energy sources, enabling more efficient noise pollution mitigation.;;
895;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Social Security - Sanitation;;;;;;;;;The achievement of GHG reduction targets can enable access to sanitation by providing access to energy for water treatment and management, thus creating conditions for better sanitation and hygiene.;;
896;Waste Reduction;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Circularity/Recycling;;;;;;;;;The implementation of waste reduction targets is inextricably linked to the achievement of circularity and recycling targets, as reducing waste generation is a crucial step in promoting recycling and the circular economy.;;
897;Waste Reduction - Municipal Waste;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Circularity/Recycling - Municipal Waste;;;;;;;;;The reduction of municipal waste is closely tied to the recycling of municipal waste, as reducing waste generation in this sector is essential for increasing recycling rates and promoting a circular economy.;;
898;Waste Reduction - Food Waste;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Circularity/Recycling - Food Waste;;;;;;;;;Reducing food waste can aid in the achievement of food waste recycling targets by creating a market for recycled food waste and promoting a culture of sustainability in the food sector.;;
899;Waste Reduction - Plastic & Packaging;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Circularity/Recycling - Plastic & Packaging;;;;;;;;;The reduction of plastic and packaging waste is inextricably linked to the recycling of these materials, as reducing waste generation is crucial for increasing recycling rates and promoting a circular economy.;;
900;Circularity/Recycling;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;;;;;;;;;The promotion of circularity and recycling can create conditions that further critical raw material extraction and import targets by reducing the demand for primary raw materials and promoting the use of recycled materials.;;
901;Circularity/Recycling - Vehicle Circularity;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;;;;;;;;;The implementation of vehicle circularity targets can aid in the achievement of critical raw material extraction and import targets by promoting the recycling and reuse of critical raw materials in the automotive sector.;;
902;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;;;;;;;;;The recycling of batteries can reinforce the development of net-zero technology manufacturing by providing a source of critical raw materials and promoting a circular economy in the manufacturing sector.;;
903;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;Marine Ecosystem Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing GHG emissions can create conditions that further marine ecosystem restoration by mitigating the impacts of ocean acidification and promoting the health of marine ecosystems.;
904;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;Biodiversity Protection & Conservation;;;;;;;;;;;;;;;;;;;;;;;;;;The reduction of GHG emissions can enable biodiversity conservation by reducing pollution and protecting ecosystems, which in turn supports the conservation of species and their habitats.;
905;Waste Reduction;;;;;;1.0;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;Implementing waste reduction targets can create conditions that further terrestrial ecosystems restoration by reducing waste and pollution, which can support ecosystem services and biodiversity conservation.;
906;Waste Reduction;;;;;;2.0;;;;;;;;;;;;;Marine Ecosystem Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;Reducing waste can reinforce marine ecosystem restoration by reducing marine pollution and promoting the health of marine ecosystems, which can support biodiversity conservation and ecosystem services.;
907;Waste Reduction;;;;;;1.0;;;;;;;;;;;;;Biodiversity Protection & Conservation;;;;;;;;;;;;;;;;;;;;;;;;;;The reduction of waste can enable biodiversity conservation by reducing pollution and protecting ecosystems, which in turn supports the conservation of species and their habitats.;
908;Circularity/Recycling;;;;;;1.0;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;Implementing circular economy and recycling targets can create conditions that further terrestrial ecosystems restoration by promoting the recycling of materials and reducing waste, which can support ecosystem services and biodiversity conservation.;
909;Circularity/Recycling;;;;;;1.0;;;;;;;;;;;;;Marine Ecosystem Restoration;;;;;;;;;;;;;;;;;;;;;;;;;;The implementation of circular economy and recycling targets can enable marine ecosystem restoration by reducing marine pollution and promoting the recycling of materials, which can support biodiversity conservation and ecosystem services.;
